web-scraper-order,web-scraper-start-url,Product_C,Product_C-href,Product_Name,Shop_Name,Sale_Price,Original_Price,Discount,Description,Collection,Product_SKU,Review_Numbers,Customer_Rating_Total,Size_Rating,Material_Rating,Color_Rating,Sponsor_B
1570571310-4139,https://www.wayfair.com/rugs/sb2/5-x-8-8-x-10-area-rugs-c215386-a95050~314299-a95050~314304.html?curpage=5,Opens in a new tabQuickviewSave+8 SizesAvailable in 8 SizesLauber Taupe Sand\Brown Area Rugby Sol 72 Outdoor$80.541267Rated 4.5 out of 5 stars.1267 total votes.FREE Shipping,https://www.wayfair.com/rugs/pdp/sol-72-outdoor-lauber-taupe-sandbrown-area-rug-w000971510.html?piid=1822448850,Lauber Taupe Sand\Brown Area Rug,Sol 72 Outdoor,$80.54 ,$139.00 ,42% Off,"Liven up any layout inside your home or outdoors with a pop of pattern when you roll out this dynamic area rug, showcasing a geometric trellis motif in taupe sand and brown tones. Since this piece is flat-woven from polypropylene – a synthetic material that resists staining and fading – with a low pile height, it’s the perfect pick for the porch, patio, or high-traffic rooms indoors. To keep this design looking sharp, we recommend you vacuum it regularly or rinse it off with a garden hose.",Area Rugs,SKU: W000971510,Showing 1-10 of 1266 reviews.,4.6,4.6,4.3,4.8,null
1570572450-4251,https://www.wayfair.com/rugs/sb2/5-x-8-8-x-10-area-rugs-c215386-a95050~314299-a95050~314304.html?curpage=3,Opens in a new tabSaleQuickviewSave+24 SizesAvailable in 24 SizesLennert Light Blue/Fuchsia Area Rugby Mistana$95.9912367Rated 4.5 out of 5 stars.12367 total votes.FREE Shipping,https://www.wayfair.com/rugs/pdp/mistana-lennert-light-bluefuchsia-area-rug-w000765649.html?piid=280260027,Lennert Light Blue/Fuchsia Area Rug,Mistana,$95.99 ,$365.70 ,74% Off,"Set a bohemian foundation in any space with this dynamic area rug, showcasing a distressed Persian-inspired pattern in fuchsia, ivory, and turquoise tones. Power-loomed in Turkey from polypropylene – a durable synthetic material that resists staining and fading – this piece is an ideal anchor for high-traffic rooms in your home. Though this design's medium 0.45"" pile height provides a bit of cushioning underfoot, we recommend you pair it with a rug pad for additional padding and traction.",Area Rugs,SKU: W000765649,Showing 1-10 of 12111 reviews.,4.7,4.8,4.8,4.8,null
1570572273-4234,https://www.wayfair.com/rugs/sb2/5-x-8-8-x-10-area-rugs-c215386-a95050~314299-a95050~314304.html?curpage=3,Opens in a new tabQuickviewSave+3 SizesAvailable in 3 SizesYounts Hand-Woven Blue Area Rugby Ebern Designs$127.997Rated 5 out of 5 stars.7 total votes.FREE Shipping,https://www.wayfair.com/rugs/pdp/ebern-designs-younts-hand-woven-blue-area-rug-w001820727.html?piid=597521235&category=215386&placement=7&slot=5&sponsoredid=e1d208d109480cc8a3ccae18472f838581f15a6276f0a4e817e90dccd53516f7&_txid=otAgcF2dBwIpH89TIawPAg%3D%3D&isB2b=0,Younts Hand-Woven Blue Area Rug,Ebern Designs,$127.99 ,$195.00 ,34% Off,"Supple and inviting, shag rug is nothing like the outdated carpet style the term ""shag rug"" is sometimes associated with. This stylish rug will bring a unique touch to any room. This rug can be handed down for centuries with the proper care and makes for a perfect addition to the living room, dining room, or bedroom. Like any rug, carpet pads are recommended as they will prolong the life of your rug, protect your hardwood floor, and keep your rug in place. Shedding may occur for the first few uses but will diminish over time. This stylish shag rug matches most modern decors. The shag pattern creates a comfortable and warm feeling on your feet. Strong construction ensures long-lasting durability and will easily accentuate any home interior design. Actual color may vary due to monitor settings and natural color variations in the fiber. We are the best choice in affordable luxury flooring. Tip: Do not pull loose fibers, cut the strands with scissors",Area Rugs,SKU: W001820727,Showing 1-7 of 7 reviews.,5,null,null,null,Sponsored
1570572904-4291,https://www.wayfair.com/rugs/sb2/5-x-8-8-x-10-area-rugs-c215386-a95050~314299-a95050~314304.html?curpage=2,"Opens in a new tabQuickviewSave+6 SizesAvailable in 6 SizesSebbie Sky Blue/Aqua Area Rugby Orren Ellis$104.85406Rated 4.5 out of 5 stars.406 total votes.FREE 2-Day ShippingGet it by Thu, Oct 10",https://www.wayfair.com/rugs/pdp/orren-ellis-sebbie-sky-blueaqua-area-rug-w001514588.html?piid=1619416365,Sebbie Sky Blue/Aqua Area Rug,Orren Ellis,$104.85 ,$276.00 ,62% Off,"Warming up hardwood and tile floors while setting the stage for the rest of your ensemble, area rugs are essential for nearly any room in your abode. This abstract design is constructed from polyester, a synthetic material designed to stand up to muddy shoes in the entryway and the occasional spill under the kitchen table. It features a 0.28'' pile height, so it’s ideal for areas with high foot traffic – especially in homes with little ones and four-legged friends running around.",Area Rugs,SKU: W001514588,Showing 1-10 of 403 reviews.,4.5,4.4,5,4.9,null
1570572888-4289,https://www.wayfair.com/rugs/sb2/5-x-8-8-x-10-area-rugs-c215386-a95050~314299-a95050~314304.html?curpage=2,Opens in a new tabSaleQuickviewSave+9 SizesAvailable in 9 SizesHegwood Shag Gray/Beige/Cream Area Rugby Andover Mills$60.75$199.993922Rated 4.5 out of 5 stars.3922 total votes.FREE Shipping,https://www.wayfair.com/rugs/pdp/andover-mills-hegwood-shag-graybeigecream-area-rug-andv3064.html?piid=24748801,Hegwood Shag Gray/Beige/Cream Area Rug,Andover Mills,$60.75 ,$199.99 ,70% Off,"From protecting your floor to reducing noise and defining space, area rugs do it all. Sporting a stylized ogee pattern, this rug brings a fresh, updated look to any room of the house. Made in Turkey, it’s crafted from stain-, fade-, and shed-resistant 100% polypropylene yarn with a jute backing. Its shaggy 1.18'' pile height that feels soft underfoot you eat at the dining table or watch a movie in the living room. To clean, vacuum regularly and spot treats as needed, rotating periodically; avoid dry cleaning.",Area Rugs,SKU: ANDV3064,Showing 1-10 of 3921 reviews.,4.7,4.5,4.7,4.8,null
1570572264-4233,https://www.wayfair.com/rugs/sb2/5-x-8-8-x-10-area-rugs-c215386-a95050~314299-a95050~314304.html?curpage=3,Opens in a new tabSaleQuickviewSave+6 SizesAvailable in 6 SizesRanck Distressed Gray Area Rugby Bungalow Rose$65.40$131.00278Rated 4.5 out of 5 stars.278 total votes.FREE Shipping,https://www.wayfair.com/rugs/pdp/bungalow-rose-ranck-distressed-gray-area-rug-bgls1223.html?piid=28263231,Ranck Distressed Gray Area Rug,Bungalow Rose,$65.40 ,$131.00 ,50% Off,Their piece features a marvelous pattern and design that will easily bring your space into the new age of fashion and design! Made of 100% polypropylene in Turkey.,Area Rugs,SKU: BGLS1223,Showing 1-10 of 277 reviews.,4.7,4.7,5,2,null
1570571994-4214,https://www.wayfair.com/rugs/sb2/5-x-8-8-x-10-area-rugs-c215386-a95050~314299-a95050~314304.html?curpage=4,Opens in a new tabSaleQuickviewSave+9 SizesAvailable in 9 SizesArend Ivory Area Rugby Charlton Home$56.99$77.001424Rated 4.5 out of 5 stars.1424 total votes.FREE Shipping,https://www.wayfair.com/rugs/pdp/charlton-home-arend-ivory-area-rug-chrh4424.html?piid=27845040,Arend Ivory Area Rug,Charlton Home,$56.99 ,$77.00 ,26% Off,"The alluring floral design of the Arend Area Rug creates a beautiful statement in any room in the home. The intricate floral damask pattern incorporates a unique blend of multi-colored hues that will coordinate effortlessly into any rustic, contemporary, or transitional interiors. Perfect for any living room, dining room, or home office, this area rug is constructed of  fibers, making this rug colorfast, easy to clean, and stain-resistant. This rug boasts a 0.32” rug thickness to create a soft feeling underfoot that is perfect for everyday use. The well-made jute backing makes this rug a long-lasting and durable option for the home.",Area Rugs,SKU: CHRH4424,Showing 1-10 of 1423 reviews.,4.5,4.3,4.8,4.5,null
1570571797-4194,https://www.wayfair.com/rugs/sb2/5-x-8-8-x-10-area-rugs-c215386-a95050~314299-a95050~314304.html?curpage=4,"Opens in a new tabSaleQuickviewSave+8 SizesAvailable in 8 SizesRockwood Beige/Grey/Brown Area Rugby Trent Austin Design$90.99$154.001027Rated 4.5 out of 5 stars.1027 total votes.FREE 2-Day ShippingGet it by Thu, Oct 10",https://www.wayfair.com/rugs/pdp/trent-austin-design-rockwood-beigegreybrown-area-rug-trnt3892.html?piid=24762013,Rockwood Beige/Grey/Brown Area Rug,Trent Austin Design,$90.99 ,$154.00 ,41% Off,"Accent your tile or hardwood floors with the ultra-soft Hargrove Area Rug. Crisp lines come together to create this unique patchwork pattern that will coordinate effortlessly with mid-century modern, modern, and transitional interiors. Crafted from 100% Polypropylene fibers, this area rug is colorfast, cleans easily, and is stain resistant. Hargrove boasts a 0.3” rug thickness (8mm) to create a soft feeling underfoot that is perfect for everyday use. The well-made jute backing makes this rug a long-lasting and durable option for homes with children and pets.",Area Rugs,SKU: TRNT3892,Showing 1-10 of 1025 reviews.,4.6,4.6,4.8,4.6,null
1570572211-4229,https://www.wayfair.com/rugs/sb2/5-x-8-8-x-10-area-rugs-c215386-a95050~314299-a95050~314304.html?curpage=3,Opens in a new tabSaleQuickviewSave+9 SizesAvailable in 9 SizesRanck Distressed Navy/Baby Blue Area Rugby Bungalow Rose$60.99$131.00224Rated 4.5 out of 5 stars.224 total votes.FREE Shipping,https://www.wayfair.com/rugs/pdp/bungalow-rose-ranck-distressed-navybaby-blue-area-rug-bgls1216.html?piid=28263217,Ranck Distressed Navy/Baby Blue Area Rug,Bungalow Rose,$60.99 ,$131.00 ,53% Off,Their piece features a marvelous pattern and design that will easily bring your space into the new age of fashion and design. Made of 100% polypropylene in Turkey.,Area Rugs,SKU: BGLS1216,Showing 1-10 of 223 reviews.,4.5,5,4.6,2.1,null
1570573133-4307,https://www.wayfair.com/rugs/sb2/5-x-8-8-x-10-area-rugs-c215386-a95050~314299-a95050~314304.html?curpage=0,"Opens in a new tabQuickviewSave+38 SizesAvailable in 38 SizesAbrielle Natural Area Rugby Highland Dunes$142.9912848Rated 4.5 out of 5 stars.12848 total votes.FREE 2-Day ShippingGet it by Thu, Oct 10",https://www.wayfair.com/rugs/pdp/highland-dunes-abrielle-natural-area-rug-w001517636.html?piid=1713016485,Abrielle Natural Area Rug,Highland Dunes,$142.99 ,null,null,"Add a textural touch to your ensemble when you roll out this natural area rug. Crafted from jute, it features a 0.75"" pile height that encourages comfort underfoot while remaining easy to clean with regular vacuuming. The neutral color of this piece makes it a fine fit for a variety of decor styles and color schemes. No matter where it ends up, we recommend pairing this rug with a rug pad for added traction.",Area Rugs,SKU: W001517636,Showing 1-10 of 12832 reviews.,4.5,4.2,4.6,4.5,null
1570571354-4144,https://www.wayfair.com/rugs/sb2/5-x-8-8-x-10-area-rugs-c215386-a95050~314299-a95050~314304.html?curpage=5,Opens in a new tabSaleQuickviewSave+13 SizesAvailable in 13 SizesBrennen Blue Area Rugby Bungalow Rose$76.996165Rated 4.5 out of 5 stars.6165 total votes.FREE Shipping,https://www.wayfair.com/rugs/pdp/bungalow-rose-brennen-blue-area-rug-w000974514.html?piid=312248671&category=215386&placement=9&slot=4&sponsoredid=866703f4108265db20fdf3d46cf6d1f393db9f230e712c8085453399a91e68d9&_txid=otAgb12dAyFZZwR%2BHM2xAg%3D%3D&isB2b=0,Brennen Blue Area Rug,Bungalow Rose,$76.99 ,$199.05 ,61% Off,"Set an Eastern-influenced foundation for an eclectic aesthetic with this charming ornate area rug. Machine woven in Egypt from easy-to-clean nylon with a slip-resistant, this charismatic design showcases an overdyed Persian-inspired motif in vibrant hues of blue. Establish an eclectic aesthetic by rolling this rug out in to define the space, then arrange a button-tufted velvet tuxedo sofa and a leopard skin slipper chair around an ornately carved mahogany coffee table. Set Asian-inspired ceramic garden stools between the seating, and add a distressed leather pouf to the mix to use as an ottoman or extra seating at your next soiree. Lean into pattern-mixing style by tossing vibrant ikat accent pillows on the sofa, adding an embroidered throw blanket to cozy up with while sipping tea, reading a music biography, and planning your next adventure.",Area Rugs,SKU: W000974514,Showing 1-10 of 6163 reviews.,4.6,4.8,4.7,4.7,Sponsored
1570571610-4173,https://www.wayfair.com/rugs/sb2/5-x-8-8-x-10-area-rugs-c215386-a95050~314299-a95050~314304.html?curpage=4,"Opens in a new tabSaleQuickviewSave+14 SizesAvailable in 14 SizesGehl Modern Brown Arcs & Shapes Area Rugby Zipcode Design$67.11$149.993111Rated 4.5 out of 5 stars.3111 total votes.FREE 2-Day ShippingGet it by Thu, Oct 10",https://www.wayfair.com/rugs/pdp/zipcode-design-gehl-modern-brown-arcs-shapes-area-rug-zpcd6981.html?piid=33650870,Gehl Modern Brown Arcs & Shapes Area Rug,Zipcode Design,$67.11 ,$149.99 ,55% Off,"No matter which room you’re decorating, an area rug can help pull the ensemble together. This design, for example, sports an abstract geometric pattern that’s suited for modern and transitional spaces. Crafted from stain- and fade-resistant fibers, it features a 0.4'' pile height that encourages underfoot comfort while remaining easy to clean with regular vacuuming. Wherever you place it, we recommend pairing it with a rug pad to prevent it from shifting.",Area Rugs,SKU: ZPCD6981,Showing 1-10 of 3110 reviews.,4.7,4.8,4.9,4.2,null
1570571917-4206,https://www.wayfair.com/rugs/sb2/5-x-8-8-x-10-area-rugs-c215386-a95050~314299-a95050~314304.html?curpage=4,Opens in a new tabSaleQuickviewSave+18 SizesAvailable in 18 SizesPeraza Hand-Tufted White Area Rugby Mercury Row$149.99$199.001262Rated 4.5 out of 5 stars.1262 total votes.FREE Shipping,https://www.wayfair.com/rugs/pdp/mercury-row-peraza-hand-tufted-white-area-rug-mrow6854.html?piid=19341543,Peraza Hand-Tufted White Area Rug,Mercury Row,$149.99 ,$199.00 ,25% Off,"Set an on-trend and approachable foundation in any arrangement with this modern area rug, showcasing a geometric diamond motif in neutral black and white hues that blend easily with most color palettes. Hand-tufted from 100% polyester, this piece has a long pile height for a tasteful touch of texture. Wherever you decide to display this design, we recommend you roll out a rug pad underneath to help it stay put.",Area Rugs,SKU: MROW6854,Showing 1-10 of 1260 reviews.,4.7,4.7,4.6,4.4,null
1570571329-4141,https://www.wayfair.com/rugs/sb2/5-x-8-8-x-10-area-rugs-c215386-a95050~314299-a95050~314304.html?curpage=5,"Opens in a new tabSaleQuickviewSave+23 SizesAvailable in 23 SizesRichmond Light Gray Area Rugby Beachcrest Home$126.99$330.0012850Rated 4.5 out of 5 stars.12850 total votes.FREE 2-Day ShippingGet it by Thu, Oct 10",https://www.wayfair.com/rugs/pdp/beachcrest-home-richmond-light-gray-area-rug-bchh7820.html?piid=23561917,Richmond Light Gray Area Rug,Beachcrest Home,$126.99 ,$330.00 ,62% Off,"Warming up hardwood and tile floors while setting the stage for the rest of your ensemble, area rugs are essential for nearly any room in your abode. Made in India, this one is constructed from jute, a tough and texture-rich fiber that is designed to mask dirt and dust until it’s time for quick cleaning with a little light vacuuming. It features a 0.5"" pile height, making it the perfect pick for adding a plush stage setter that promotes coziness in the living room, bedroom, and beyond.",Area Rugs,SKU: BCHH7820,Showing 1-10 of 12832 reviews.,4.5,4.6,4.5,4.6,null
1570573184-4312,https://www.wayfair.com/rugs/sb2/5-x-8-8-x-10-area-rugs-c215386-a95050~314299-a95050~314304.html?curpage=0,"Opens in a new tabSaleQuickviewSave+20 SizesAvailable in 20 SizesHayes Blue Area Rugby World Menagerie$62.82$227.923198Rated 4.5 out of 5 stars.3198 total votes.FREE 2-Day ShippingGet it by Thu, Oct 10",https://www.wayfair.com/rugs/pdp/world-menagerie-hayes-blue-area-rug-wldm6861.html?piid=21905505,Hayes Blue Area Rug,World Menagerie,$62.82 ,$227.92 ,72% Off,"Looks aside, area rugs help absorb and decrease noise as they soften the step of hardwood and tile flooring. Made in Turkey, this one is constructed from polypropylene, a synthetic material designed to stand up to muddy shoes in the entryway and the occasional spill under the kitchen table. It features a 0.5"" pile height, making it the perfect pick for adding a plush stage-setter that promotes coziness in the living room, bedroom, and beyond.",Area Rugs,SKU: WLDM6861,Showing 1-10 of 3191 reviews.,4.7,4.7,4.7,4.7,null
1570571942-4209,https://www.wayfair.com/rugs/sb2/5-x-8-8-x-10-area-rugs-c215386-a95050~314299-a95050~314304.html?curpage=4,"Opens in a new tabQuickviewSave+11 SizesAvailable in 11 SizesZachary Wicker Stitch Handwoven Flatweave Cocoa/Natural Indoor/Outdoor Area Rugby Andover Mills$84.991285Rated 4.5 out of 5 stars.1285 total votes.FREE 2-Day ShippingGet it by Thu, Oct 10",https://www.wayfair.com/rugs/pdp/andover-mills-zachary-wicker-stitch-handwoven-flatweave-cocoanatural-indooroutdoor-area-rug-w001503122.html?piid=187740069,Zachary Wicker Stitch Handwoven Flatweave Cocoa/Natural Indoor/Outdoor Area Rug,Andover Mills,$84.99 ,$129.00 ,34% Off,"Set the foundation for festive family get-togethers or add the final finishing touch to a high-traffic space in your home with this understated rug, the perfect piece for your neutral and understated aesthetic. Defined by a simple geometric design warm cocoa and natural tones, this stylish area rug brings a bit of rustic appeal and subtle pattern to any ensemble, while its flat-woven polypropylene design makes it a durable anchor for any space. Set it on the back patio under a group of all-weather wicker armchairs to give guests a place to gather at your next backyard bash, or let it sit in the entryway or mudroom to bring a dash of definition to a highly utilized space.",Area Rugs,SKU: W001503122,Showing 1-10 of 1285 reviews.,4.6,4.6,4.8,4.5,null
1570573216-4315,https://www.wayfair.com/rugs/sb2/5-x-8-8-x-10-area-rugs-c215386-a95050~314299-a95050~314304.html?curpage=0,"Opens in a new tabSaleQuickviewSave+14 SizesAvailable in 14 SizesNathanson Terracotta Area Rugby Astoria Grand$104.13$398.002099Rated 4.5 out of 5 stars.2099 total votes.FREE 2-Day ShippingGet it by Thu, Oct 10",https://www.wayfair.com/rugs/pdp/astoria-grand-nathanson-terracotta-area-rug-astg4317.html?piid=19382931,Nathanson Terracotta Area Rug,Astoria Grand,$104.13 ,$398.00 ,74% Off,The distressed appearance of these rugs will give a distinctive look to your home. The classic motif of this exquisite rug is sure to please. Add a touch of class to any room with this collection.,Area Rugs,SKU: ASTG4317,Showing 1-10 of 2086 reviews.,4.7,4.8,4.4,4.5,null
1570571676-4181,https://www.wayfair.com/rugs/sb2/5-x-8-8-x-10-area-rugs-c215386-a95050~314299-a95050~314304.html?curpage=4,Opens in a new tabSaleQuickviewSave+11 SizesAvailable in 11 SizesAbbeville Beige Area Rugby Laurel Foundry Modern Farmhouse$89.81$338.001847Rated 4.5 out of 5 stars.1847 total votes.FREE Shipping,https://www.wayfair.com/rugs/pdp/abbeville-beige-area-rug-lrfy1026.html?piid=18664770,Abbeville Beige Area Rug,Laurel Foundry Modern Farmhouse,$89.81 ,$338.00 ,73% Off,"Lay an understated and approachable foundation in any room with this beige area rug. Machine-woven in Turkey from polypropylene with a cotton backing, this design showcases a distressed Persian-inspired pattern for a dash of vintage inspiration. Its neutral hues help it blend with your existing color palette, while its low 0.33"" pile height allows most doors to glide right over it. For easy upkeep, just spot clean this rug as needed.",Area Rugs,SKU: LRFY1026,Showing 1-10 of 1839 reviews.,4.7,4.5,4.2,4.4,null
1570573276-4319,https://www.wayfair.com/rugs/sb2/5-x-8-8-x-10-area-rugs-c215386-a95050~314299-a95050~314304.html?curpage=0,"Opens in a new tabSaleQuickviewSave+14 SizesAvailable in 14 SizesBridgeton Brown/ Gray Sleek Area Rugby Greyleigh$129.11$427.00687Rated 5 out of 5 stars.687 total votes.FREE 2-Day ShippingGet it by Thu, Oct 10",https://www.wayfair.com/rugs/pdp/greyleigh-bridgeton-brown-gray-sleek-area-rug-gryl5481.html?piid=33393914,Bridgeton Brown/ Gray Sleek Area Rug,Greyleigh,$129.11 ,$427.00 ,70% Off,"Set a modern foundation for your stylish space with this distressed area rug, showcasing an abstract motif in hues of sleek gray and brown.",Area Rugs,SKU: GRYL5481,Showing 1-10 of 687 reviews.,4.8,4.7,4.8,4.9,null
1570571547-4167,https://www.wayfair.com/rugs/sb2/5-x-8-8-x-10-area-rugs-c215386-a95050~314299-a95050~314304.html?curpage=5,"Opens in a new tabCloseoutQuickviewSave+8 SizesAvailable in 8 SizesMellinger Brown Area Rugby Andover Mills$70.36$130.041642Rated 4.5 out of 5 stars.1642 total votes.FREE 2-Day ShippingGet it by Thu, Oct 10",https://www.wayfair.com/rugs/pdp/andover-mills-mellinger-brown-area-rug-ando3965.html?piid=17939402,Mellinger Brown Area Rug,Andover Mills,$70.36 ,$130.04 ,46% Off,"Add a touch of modern elegance to your decor with this Clover area rug. Designed with rectangular shapes in shades of beige and brown and brown, leafy accents on two sides, this neutral rug suits both transitional and modern decors. It's well-constructed of soft, heat-set polypropylene yarns that feel cozy underfoot. The durable yarns and jute backing ensure the rug's longevity, especially in high-traffic areas. Made in Turkey.",Closeout,SKU: ANDO3965,Showing 1-10 of 1641 reviews.,4.6,4.6,4.4,3.9,null
1570572876-4288,https://www.wayfair.com/rugs/sb2/5-x-8-8-x-10-area-rugs-c215386-a95050~314299-a95050~314304.html?curpage=2,"Opens in a new tabSaleQuickviewSave+34 SizesAvailable in 34 SizesMcguire Ivory Area Rugby Mercury Row$83.99$151.558145Rated 4.5 out of 5 stars.8145 total votes.FREE 2-Day ShippingGet it by Thu, Oct 10",https://www.wayfair.com/rugs/pdp/mercury-row-mcguire-ivory-area-rug-mcrw7352.html?piid=29474051,Mcguire Ivory Area Rug,Mercury Row,$83.99 ,$151.55 ,45% Off,"Taking cues from modern and minimalist designs, this understated area rug showcases a subtle striated pattern in neutral ivory and gray hues that blend easily with a variety of color palettes. Power-loomed in Turkey from 100% polypropylene with a low 0.4"" pile height. Wherever you decide to display this design, we recommend you roll out a rug pad underneath to help it stay put.",Area Rugs,SKU: MCRW7352,Showing 1-10 of 7138 reviews.,4.5,4.6,4.6,4,null
1570573043-4303,https://www.wayfair.com/rugs/sb2/5-x-8-8-x-10-area-rugs-c215386-a95050~314299-a95050~314304.html?curpage=2,Opens in a new tabQuickviewSave+5 SizesAvailable in 5 SizesVedika Blue/Orange Area Rugby Bungalow Rose$68.99205Rated 4.5 out of 5 stars.205 total votes.FREE Shipping,https://www.wayfair.com/rugs/pdp/bungalow-rose-vedika-blueorange-area-rug-w001428319.html?piid=1379303038,Vedika Blue/Orange Area Rug,Bungalow Rose,$68.99 ,$149.00 ,54% Off,"This Blue/Orange Area Rug is the perfect union of tasteful distressed design and understated multi-colored motifs power loomed in Turkey of high quality, long wearing synthetic fibers. With irresistible and distinctive designs this attractive area rug can easily define the casual elegance. Simply add a few compatible decorative pillows to any hardwood or tile floor and you will have quickly created a well-defined and inviting oasis just waiting for you and your friends to relax and enjoy.",Area Rugs,SKU: W001428319,Showing 1-10 of 203 reviews.,4.5,4.4,2.9,4,null
1570571494-4161,https://www.wayfair.com/rugs/sb2/5-x-8-8-x-10-area-rugs-c215386-a95050~314299-a95050~314304.html?curpage=5,Opens in a new tabSaleQuickviewSave+8 SizesAvailable in 8 SizesBarone Green Area Rugby Wade Logan$70.87$198.051026Rated 4.5 out of 5 stars.1026 total votes.FREE Shipping,https://www.wayfair.com/rugs/pdp/wade-logan-barone-green-area-rug-wdln3849.html?piid=29306108,Barone Green Area Rug,Wade Logan,$70.87 ,$198.05 ,64% Off,"From warming up hardwood and tile floors to providing a stylish accent piece that sets the stage for the rest of your decor, area rugs are a must-have in any interior design. This one, for example, is machine-woven in Egypt from polypropylene – a synthetic material designed to stand up to occasional spills. It features an abstract design. A rug pad is recommended but not included.",Area Rugs,SKU: WDLN3849,Showing 1-10 of 1025 reviews.,4.7,4.9,4.6,4.2,null
1570573615-4346,https://www.wayfair.com/rugs/sb2/5-x-8-8-x-10-area-rugs-c215386-a95050~314299-a95050~314304.html?curpage=0,"Opens in a new tabQuickviewSave+16 SizesAvailable in 16 SizesBrandt Gray/Gray Area Rugby Mistana$55.3334275Rated 4.5 out of 5 stars.34275 total votes.FREE 2-Day ShippingGet it by Thu, Oct 10",https://www.wayfair.com/rugs/pdp/mistana-brandt-graygray-area-rug-w001056700.html?piid=1823366134,Brandt Gray/Gray Area Rug,Mistana,$55.33 ,$138.00 ,60% Off,"Round out any arrangement by adding an area rug, a piece that changes up the feel of hardwood floors as it introduces a pop of color and pattern. This design sports a Persian-inspired motif in faded hues for a well-worn look. Crafted from polypropylene, it features a 0.25'' pile height that encourages comfort underfoot while remaining easy to clean with regular vacuuming. No matter where this design ends up, we recommend pairing it with a rug pad for stability.",Area Rugs,SKU: W001056700,Showing 1-10 of 34177 reviews.,4.5,4.7,4.3,4.7,null
1570572532-4257,https://www.wayfair.com/rugs/sb2/5-x-8-8-x-10-area-rugs-c215386-a95050~314299-a95050~314304.html?curpage=3,Opens in a new tabSaleQuickviewSave+20 SizesAvailable in 20 SizesAzha Broken Light Gray Area Rugby Mercury Row$83.997977Rated 4.5 out of 5 stars.7977 total votes.FREE Shipping,https://www.wayfair.com/rugs/pdp/mercury-row-azha-broken-light-gray-area-rug-mcrr2217.html?piid=15274434&category=215386&placement=7&slot=1&sponsoredid=70fbd547d4d766897d7398dd9c4bc676adb599586951a5d9f4a42ff661516636&_txid=otAgcF2dBwIpH89TIawPAg%3D%3D&isB2b=0,Azha Broken Light Gray Area Rug,Mercury Row,$83.99 ,null,null,"Set an artful foundation in your living room seating ensemble or give the master suite a makeover from underfoot with this essential area rug. Its eye-catching geometric pattern in neutral hues of gray is a perfect pick for modern spaces. Crafted from fade- and stain-resistant polypropylene, it features a 0.5'' pile height that encourages comfort underfoot while remaining easy to clean with regular vacuuming. We also recommend pairing this piece with a rug pad to keep it safely in place.",Area Rugs,SKU: MCRR2217,Showing 1-10 of 6416 reviews.,4.6,4.8,4.7,4.6,Sponsored
1570571460-4156,https://www.wayfair.com/rugs/sb2/5-x-8-8-x-10-area-rugs-c215386-a95050~314299-a95050~314304.html?curpage=5,Opens in a new tabSaleQuickviewSave+10 SizesAvailable in 10 SizesHedman Dark Blue  Area Rugby Charlton Home$79.9944Rated 5 out of 5 stars.44 total votes.FREE Shipping,https://www.wayfair.com/rugs/pdp/charlton-home-hedman-dark-blue-area-rug-w001583881.html?piid=32808425&category=215386&placement=9&slot=2&sponsoredid=ed45ef7ea3179eff52f25e70ceadba75199ee2a68e99943a45afc99fc68c5027&_txid=otAgb12dAyFZZwR%2BHM2xAg%3D%3D&isB2b=0,Hedman Dark Blue  Area Rug,Charlton Home,$79.99 ,$106.99 ,25% Off,"Classic, elegant pattern is the hallmark of this area rug. Inspired by traditional Persian rug designs, this rug is lightly distressed to bring vintage flair. Soft pastels make a natural accent to both modern and classic décor.",Area Rugs,SKU: W001583881,Showing 1-10 of 32 reviews.,4.8,5,5,5,Sponsored
1570571361-4145,https://www.wayfair.com/rugs/sb2/5-x-8-8-x-10-area-rugs-c215386-a95050~314299-a95050~314304.html?curpage=5,Opens in a new tabSaleQuickviewSave+7 SizesAvailable in 7 SizesStandish Beige Area Rugby Andover Mills$75.99$203.003261Rated 4.5 out of 5 stars.3261 total votes.FREE Shipping,https://www.wayfair.com/rugs/pdp/andover-mills-standish-beige-area-rug-ando1031.html?piid=12466799,Standish Beige Area Rug,Andover Mills,$75.99 ,$203.00 ,63% Off,"Creativity thrives in this eclectic collection that offers unique designs for every taste. Consider the fascinating abstract compositions that play with color and texture in crisp geometrics or soft curvilinear shapes that hint at mysterious landscapes and seascapes. The collection also includes delightful Persian-style traditional patterns in fresh, gorgeous color schemes incorporating delicate blues, greens, and lilacs or dramatically rich blacks, browns, and golds. Mix and match throughout your home to create your own original decorating style.",Area Rugs,SKU: ANDO1031,Showing 1-10 of 3261 reviews.,4.5,4.4,4.6,4.8,null
