web-scraper-order,web-scraper-start-url,Product_C,Product_C-href,Product_Name,Shop_Name,Sale_Price,Original_Price,Discount,Description,Collection,Product_SKU,Review_Numbers,Customer_Rating_Total,Size_Rating,Material_Rating,Color_Rating,Sponsor_B
"1571756222-951","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=5","Opens in a new tabSaleQuickviewSave+9 SizesAvailable in 9 SizesHornell Shag Polyester Cream Area Rug by Wrought Studio$84.99 - $405.99$104.379Rated 5 out of 5 stars.9 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/wrought-studio-hornell-shag-polyester-cream-area-rug-vkgl6664.html","Hornell Shag Polyester Cream Area Rug","Wrought Studio","$84.99","$104.37","19% Off","null","Area Rugs","SKU: VKGL6664","Showing 1-9 of 9 reviews.","4.8","null","null","null","null"
"1571757962-1081","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=2","Opens in a new tabQuickviewSave+6 SizesAvailable in 6 SizesMason Black/White Area Rugby Rosdorf Park$39.99 - $194.99$69.0024Rated 4.5 out of 5 stars.24 total votes.","https://www.wayfair.com/rugs/pdp/rosdorf-park-mason-blackwhite-area-rug-rosp1462.html","Mason Black/White Area Rug","Rosdorf Park","$39.99","$69.00","42% Off","Soft and plush, the pile on this contemporary area rug is made from polypropylene to prevent shedding and makes a fun addition to any fashionable space. Add a sense of texture to a modern living room with this attractive shag rug or create a focal point in a busy room, the possibilities are endless with a cozy shag rug.","Area Rugs","SKU: ROSP1462","Showing 1-10 of 24 reviews.","4.3","null","null","null","null"
"1571757189-1021","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=3","Opens in a new tabSaleQuickviewSave+13 SizesAvailable in 13 SizesMatelles White/Beige Area Rugby Laurel Foundry Modern Farmhouse$79.99 - $867.99$115.56159Rated 4.5 out of 5 stars.159 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/matelles-whitebeige-area-rug-lrfy7242.html","Matelles White/Beige Area Rug","Laurel Foundry Modern Farmhouse","$79.99","$115.56","31% Off","Once popular in the '70's, the shag rug is back. With an irresistibly soft pile and wonderful palettes it brings warmth to every decor.  Vacuum regularly. Brushless attachment is recommended. Avoid direct and continuous exposure to sunlight. Do not pull loose ends; clip them with scissors to remove. Remove spills immediately; blot with","Area Rugs","SKU: LRFY7242","Showing 1-10 of 159 reviews.","4.3","1.0","3.3","4.5","null"
"1571756912-994","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=4","Opens in a new tabSaleQuickviewSave+9 SizesAvailable in 9 SizesStatesboro Ivory/Gray Area Rugby Three Posts$82.99 - $469.99$116.30546Rated 5 out of 5 stars.546 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/three-posts-statesboro-ivorygray-area-rug-w000266673.html","Statesboro Ivory/Gray Area Rug","Three Posts","$82.99","$116.30","29% Off","This collection draws inspiration from traditional Moroccan designs and translates it into modern day sensibilities. Vacuum regularly to prevent dust and crumbs from settling into the roots of the fibers. Avoid direct and continuous exposure to sunlight. Use rug protectors under the legs of heavy furniture to avoid flattening piles. Do not pull loose ends; clip them with scissors to remove. Turn carpet occasionally to equalize wear.","Area Rugs","SKU: W000266673","Showing 1-10 of 548 reviews.","4.8","5.0","5.0","5.0","null"
"1571758357-1106","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=0","Opens in a new tabSaleQuickviewSave+18 SizesAvailable in 18 SizesPauline Sandy Brown Area Rugby Andover Mills$31.99 - $211.21$58.0033247Rated 4.5 out of 5 stars.33247 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/andover-mills-pauline-sandy-brown-area-rug-andv4223.html","Pauline Sandy Brown Area Rug","Andover Mills","$31.99","$58.00","45% Off","Set a textured foundation for your stylish space with this sandy brown shag area rug! Made in Turkey this area rug is machine made from stain- and fade-resistant polypropylene in a thick 1"" pile – perfect for rolling out in fashionable living rooms or digging your toes in right out of bed in the morning. Complete with a durable cotton backing, this rug performs best when paired with a rug pad to prevent shifting and sliding underfoot.","Area Rugs","SKU: ANDV4223","Showing 1-10 of 33075 reviews.","4.6","4.5","4.3","4.5","null"
"1571757008-1004","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=3","Opens in a new tabQuickviewSaveCoria Long Pile White Area Rugby Union Rustic$26.99$27.99100Rated 4.5 out of 5 stars.100 total votes.","https://www.wayfair.com/rugs/pdp/union-rustic-coria-long-pile-white-area-rug-w000892582.html","Coria Long Pile White Area Rug","Union Rustic","$26.99","null","null","This Long Pile White Area Rug is designed perfectly for a sleek transition into sophisticated, contemporary style decor. This high-quality soft-pile versatile accent piece will, with no doubt, create an inviting environment for you and your guests while providing deluxe comfort. It gently caresses your bare feet, creates a comfy landing spot and can be used interchangeably as a throw or a rug in your favorite spots, on your favorite chair or sofa, underneath your feet by your bedside or near your fireplace or even as yoga mats for added luxurious comfort. Compliment the decor of your home while using this gorgeous, elegant plush rug as an accent piece giving your decor a more comfortable and homey feel.","Area Rugs","SKU: W000892582","Showing 1-10 of 99 reviews.","4.3","null","null","null","null"
"1571757290-1028","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=3","Opens in a new tabSaleQuickviewSaveLea White/Brown Area Rugby Union Rustic$29.99$33.9910Rated 4.5 out of 5 stars.10 total votes.","https://www.wayfair.com/rugs/pdp/union-rustic-lea-whitebrown-area-rug-w001421412.html","Lea White/Brown Area Rug","Union Rustic","$29.99","$33.99","12% Off","null","Area Rugs","SKU: W001421412","Showing 1-10 of 10 reviews.","4.4","null","null","null","null"
"1571757491-1043","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=3","Opens in a new tabSaleQuickviewSave+12 SizesAvailable in 12 SizesMarybell Gray Area Rugby Willa Arlo Interiors$68.99 - $325.99$139.02122Rated 4.5 out of 5 stars.122 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/willa-arlo-interiors-marybell-gray-area-rug-wrlo5422.html","Marybell Gray Area Rug","Willa Arlo Interiors","$68.99","$139.02","50% Off","Inspired by breezy beach house style, these lovely pieces infuse your home with a hint of organic appeal and coastal tranquility. Start with a woven abaca coffee table or cool-hued seating group, then add a louvered sideboard and rope-wrapped accents to complete the look.","Area Rugs","SKU: WRLO5422","Showing 1-10 of 122 reviews.","4.7","null","null","null","null"
"1571757737-1062","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=2","Opens in a new tabSaleQuickviewSave+19 SizesAvailable in 19 SizesChelmsford Brown Area Rugby Andover Mills$28.30 - $251.37$58.0033174Rated 4.5 out of 5 stars.33174 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/andover-mills-chelmsford-brown-area-rug-andv4222.html","Chelmsford Brown Area Rug","Andover Mills","$28.30","$58.00","51% Off","This Brown Area Rug is made of polypropylene. This rug is easy-to-clean, stain resistant, and does not shed.","Area Rugs","SKU: ANDV4222","Showing 1-10 of 33081 reviews.","4.6","4.4","3.5","4.5","null"
"1571758321-1103","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=0","Opens in a new tabSaleQuickviewSave+23 SizesAvailable in 23 SizesDunford Handwoven Wool Beige/Dark Brown Area Rugby Mercury Row$44.99 - $1,158.99$52.00624Rated 4 out of 5 stars.624 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/mercury-row-dunford-handwoven-wool-beigedark-brown-area-rug-mcrw6807.html","Dunford Handwoven Wool Beige/Dark Brown Area Rug","Mercury Row","$44.99","$52.00","13% Off","Right at home in modern arrangements, this on-trend area rug showcases a geometric diamond trellis pattern in neutral beige and dark brown hues that can blend easily with any color palette you pick. Handwoven in India from 100% wool, this shag design has a long 0.75"" pile height for a tastefully textured look. Since wool rugs are prone to shedding, we suggest you vacuum this piece regularly. A rug pad is recommended.","Area Rugs","SKU: MCRW6807","Showing 1-10 of 624 reviews.","4","3.1","1.0","4.9","null"
"1571756147-944","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=5","Opens in a new tabSaleQuickviewSave+5 SizesAvailable in 5 SizesWalraven Gray Indoor Area Rugby Wrought Studio$26.99 - $163.99$39.999Rated 3.5 out of 5 stars.9 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/wrought-studio-walraven-gray-indoor-area-rug-vrkg5262.html","Walraven Gray Indoor Area Rug","Wrought Studio","$106.99","$224.99","52% Off","This Walraven Gray Indoor Area Rug combines a soft plush pile with durability and reasonable prices.It is stain resistant and doesn’t shed or fade over time. Pay less and keep your rug longer and a variety of patterned and plain shag styles makes this collection perfect for any modern space.","Area Rugs","SKU: VRKG5262","Showing 1-9 of 9 reviews.","3.6","null","null","null","null"
"1571758425-1111","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=0","Opens in a new tabSaleQuickviewSave+19 SizesAvailable in 19 SizesRabinowitz Terracotta Area Rugby Andover Mills$34.99 - $279.24$58.0033248Rated 4.5 out of 5 stars.33248 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/andover-mills-rabinowitz-terracotta-area-rug-andv4790.html","Rabinowitz Terracotta Area Rug","Andover Mills","$34.99","$58.00","40% Off","This Terracotta Area Rug is made of polypropylene. This rug is easy to clean and does not shed","Area Rugs","SKU: ANDV4790","Showing 1-10 of 33075 reviews.","4.6","4.6","4.8","4.6","null"
"1571757718-1061","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=2","Opens in a new tabSaleQuickviewSave+10 SizesAvailable in 10 SizesLambert Area Cream/Gray Rugby Ebern Designs$49.99 - $353.99$94.8925Rated 5 out of 5 stars.25 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/ebern-designs-lambert-area-creamgray-rug-ebnd5425.html","Lambert Area Cream/Gray Rug","Ebern Designs","$49.99","$94.89","47% Off","The manufacturer evokes the 1960s with the Shag rug collection, a chic update of the essential floor covering of mid-century modern style. The perfect complements to clean-lined furniture, these innovative rugs are power-loomed in an array of fashion colors.","Area Rugs","SKU: EBND5425","Showing 1-10 of 25 reviews.","4.9","5.0","5.0","5.0","null"
"1571756231-952","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=5","Opens in a new tabQuickviewSave+2 SizesAvailable in 2 SizesSimone Sunshine Circles Black Area Rugby House of Hampton$68.99 - $156.99$74.9922Rated 4.5 out of 5 stars.22 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/house-of-hampton-simone-sunshine-circles-black-area-rug-hohm1899.html","Simone Sunshine Circles Black Area Rug","House of Hampton","$156.99","$179.99","13% Off","Lay down a fine and fancy foundation in any ensemble - whether sophisticated or simple - with this alluring area rug. Made in Turkey, this posh piece is a machine-woven of polypropylene fiber with 100% jute backing. While its design keeps it easy to clean, it's sure to stun thanks to an intricate distressed damask motif in hues of black and Ivory. Roll it out by the front door to greet guests with graceful glamour, then play up its sophisticated style with a clean-lined console table topped with framed art prints, sheer flowing curtains on the surrounding windows, and a glittering chandelier shining overhead. Searching for something special to spruce up the master suite? Just bring this beauty into the bedroom! Its eye-catching allure will instantly enhance the space, or you can add bold contrast by piling on plush patterned pillows and a few chic shag throw blankets for added comfort.","Area Rugs","SKU: HOHM1899","Showing 1-10 of 22 reviews.","4.4","null","null","null","null"
"1571756937-997","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=4","Opens in a new tabQuickviewSave+5 SizesAvailable in 5 SizesBarga Ivory Area Rugby Wade Logan$83.99 - $509.99$93.9924Rated 4.5 out of 5 stars.24 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/wade-logan-barga-ivory-area-rug-wdln3780.html","Barga Ivory Area Rug","Wade Logan","$83.99","$93.99","11% Off","Instantly recognizable, longwool lambskin luxury. It’s the real thing! This manufacturer prides itself on being able to offer traditional, natural shaped longwool lambskin rugs, across a comprehensive range of dimensions and colors. One size does not fit all and welcome the opportunity to discuss your requirements. Colored and handcrafted in a subtle mix of hues and sizes, the worlds finest natural lambskin oozes luxury, opulence and style.","Area Rugs","SKU: WDLN3780","Showing 1-10 of 24 reviews.","4.7","null","null","null","null"
"1571757480-1042","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=3","Opens in a new tabQuickviewSave+4 SizesAvailable in 4 SizesAmbriz Microfiber Ultra Soft Shag Silver Area Rugby Harriet Bee$48.99 - $336.99$69.9994Rated 4.5 out of 5 stars.94 total votes.","https://www.wayfair.com/rugs/pdp/harriet-bee-ambriz-microfiber-ultra-soft-shag-silver-area-rug-w000569067.html","Ambriz Microfiber Ultra Soft Shag Silver Area Rug","Harriet Bee","$48.99","$69.99","30% Off","Like stepping on a cloud, these shag rugs are truly a piece of heaven. Hand crafted using microfiber yarns, these lush shags will be an instant hit in your space. Your feet will thank you as well. Ultra soft thick microfiber pile that you can sink you toes in. Handmade in India by the finest artisans Simple solid color that works with just about any decor. Great addition to a kids room or nursery. Stain resistant non-shedding pile.","Area Rugs","SKU: W000569067","Showing 1-10 of 94 reviews.","4.7","5.0","4.3","4.6","null"
"1571758615-1122","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=0","Opens in a new tabSaleQuickviewSave+17 SizesAvailable in 17 SizesAllison Handwoven Sheepskin White Area Rugby Langley Street$60.99 - $1,189.99$117.421130Rated 4.5 out of 5 stars.1130 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/langley-street-allison-handwoven-sheepskin-white-area-rug-lgly1031.html","Allison Handwoven Sheepskin White Area Rug","Langley Street","$60.99","$117.42","48% Off","Add a soft touch to your floors with this sheepskin rug, perfect for keeping toes warm on chilly mornings. Position it in your hallway or at the foot of your master bedroom for a sense of luxury. Perennially chic, these natural sheepskin rugs are much more than deliciously soft underfoot. They lend an ambiance of warmth to any room with a look that is light, airy and neutral in color. Sheepskins are naturally rich in lanolin, which adds luster and protects the rug from spills. Made in China, versatile sheepskin rugs are favored by interior designers as the perfect urban decorating themes. Vacuum regularly to prevent dust and crumbs from settling into the roots of the fibers. Avoid direct and continuous exposure to sunlight. Use rug protectors under the legs of heavy furniture to avoid flattening piles. Do not pull loose ends; clip them with scissors to remove.","Area Rugs","SKU: LGLY1031","Showing 1-10 of 1130 reviews.","4.5","3.4","4.1","4.0","null"
"1571758711-1127","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=0","Opens in a new tabSaleQuickviewSave+19 SizesAvailable in 19 SizesKater Handmade Shag Gray Area Rugby Willa Arlo Interiors$42.99 - $599.45$168.542383Rated 4.5 out of 5 stars.2383 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/willa-arlo-interiors-kater-handmade-shag-gray-area-rug-w001007735.html","Kater Handmade Shag Gray Area Rug","Willa Arlo Interiors","$42.99","$168.54","74% Off","Blending a chic solid hue with a retro pile, this gray shag and flokati area rug sets a trendy foundation for your stylish space. This rug is hand-tufted from stain and fade-resistant polyester in a thick 1’’ pile over a cotton backing—perfect for laying out in a stylish living room or digging your toes into right out of bed. Available in a curated selection of sizes to best suit your space, this rug works best when paired with a rug pad to prevent shifting and sliding.","Area Rugs","SKU: W001007735","Showing 1-10 of 2374 reviews.","4.6","4.4","4.5","4.6","null"
"1571758163-1095","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=2","Opens in a new tabSaleQuickviewSave+4 SizesAvailable in 4 SizesCallum Gray Area Rugby Union Rustic$79.99 - $184.99$88.008634Rated 4.5 out of 5 stars.8634 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/union-rustic-callum-gray-area-rug-w001493177.html","Callum Gray Area Rug","Union Rustic","$79.99","$88.00","9% Off","null","Area Rugs","SKU: W001493177","Showing 1-10 of 8676 reviews.","4.6","1.8","5.0","5.0","null"
"1571758261-1098","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=0","Opens in a new tabSaleQuickviewSave+25 SizesAvailable in 25 SizesMckeehan Shag and Flokati Ivory Area Rugby Mercury Row$46.55 - $532.52$81.6926134Rated 4.5 out of 5 stars.26134 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/mercury-row-mckeehan-shag-and-flokati-ivory-area-rug-mcrw7348.html","Mckeehan Shag and Flokati Ivory Area Rug","Mercury Row","$46.55","$81.69","43% Off","Stylish in its simplicity, this shag area rug sets a tastefully textured foundation in any space in your home. A neutral ivory hue outfits this design, giving it the versatility to complement any color palette you pick. Machine-made in Turkey from 100% polypropylene, this piece has a long 2"" pile height, so it’s best suited for low-traffic rooms where it won’t be worn down. Wherever you decide to roll out this rug, we recommend you pair it with a pad to help it stay put.","Area Rugs","SKU: MCRW7348","Showing 1-10 of 26113 reviews.","4.7","4.8","4.6","4.8","null"
"1571758495-1115","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=0","Opens in a new tabQuickviewSave+4 SizesAvailable in 4 SizesAmbriz Microfiber Ultra Soft Shag White Area Rugby Harriet Bee$47.99 - $359.99$69.99119Rated 4.5 out of 5 stars.119 total votes.","https://www.wayfair.com/rugs/pdp/harriet-bee-ambriz-microfiber-ultra-soft-shag-white-area-rug-w000963383.html","Ambriz Microfiber Ultra Soft Shag White Area Rug","Harriet Bee","$47.99","$69.99","31% Off","Like stepping on a cloud, these shag rugs are truly a piece of heaven. Hand crafted using microfiber yarns, these lush shags will be an instant hit in your space. Your feet will thank you as well. Ultra soft thick microfiber pile that you can sink you toes in. Handmade in India by the finest artisans Simple solid color that works with just about any decor. Great addition to a kids room or nursery. Stain resistant non-shedding pile.","Area Rugs","SKU: W000963383","Showing 1-10 of 118 reviews.","4.5","null","null","null","null"
"1571756526-969","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=4","Opens in a new tabSaleQuickviewSave+2 SizesAvailable in 2 SizesNickson Shag Cream Area Rugby Brayden Studio$159.99 - $253.1626Rated 4.5 out of 5 stars.26 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/brayden-studio-nickson-shag-cream-area-rug-brys1819.html","Nickson Shag Cream Area Rug","Brayden Studio","$159.99","null","null","Unsurpassed in quality and style without sacrificing affordability, this woven area and accent rugs are beautiful additions to any room in your home. In addition to their beauty and durability, the rugs are made from superior materials, blending the right colors, textures, and patterns to express your personal style.
Diamond outlines and chevron lines add an ounce of intriguing texture to the neutral area rug. Cast in neutral cream, the Nickson will beautifully pair will almost any decor motif. The Nickson offers the up most in quality and durability with its woven construction. The premium yarns are interwoven to form the vivid coloration and distinctive design details you see today.","Area Rugs","SKU: BRYS1819","Showing 1-10 of 26 reviews.","4.4","null","null","null","null"
"1571755903-923","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=5","Opens in a new tabSaleQuickviewSave+9 SizesAvailable in 9 SizesStarr Hill Handmade Shag Taupe Area Rugby Zipcode Design$48.99 - $699.99$77.0449Rated 4.5 out of 5 stars.49 total votes.","https://www.wayfair.com/rugs/pdp/zipcode-design-starr-hill-handmade-shag-taupe-area-rug-zpcd3771.html","Starr Hill Handmade Shag Taupe Area Rug","Zipcode Design","$104.99","$137.04","23% Off","Lay a textured foundation for your stylish space with this brown shag area rug. Made in China, this area rug is hand-tufted from stain- and fade-resistant acrylic in a thick 1"" pile – perfect for rolling out in fashionable living rooms or digging your toes in right out of bed in the morning. Complete with a cotton canvas and latex backing, this rug performs best when paired with a rug pad to prevent shifting and sliding underfoot.","Area Rugs","SKU: ZPCD3771","Showing 1-10 of 351 reviews.","4.4","null","null","null","null"
"1571758104-1090","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=2","Opens in a new tabSaleQuickviewSave+2 SizesAvailable in 2 SizesNorberto Beige/Blue Area Rugby Ivy Bronx$172.99 - $369.99$353.433Rated 5 out of 5 stars.3 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/ivy-bronx-norberto-beigeblue-area-rug-w001449038.html","Norberto Beige/Blue Area Rug","Ivy Bronx","$172.99","$353.43","51% Off","A timeless patchwork motif is cast in an earth tone inspired palette of natural beige, olive green, silver-gray, muted navy blue, and neutral taupe in the transitional style of this Beige/Blue Area Rug. Crafted in the U.S.A. of premium, stain-resistant polyester, this luxuriously soft area rug features a plush pillow of sensuous shag underfoot for cozy comfort anywhere you desire.","Area Rugs","SKU: W001449038","Showing 1-3 of 3 reviews.","5","null","null","null","null"
"1571758191-1097","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=2","Opens in a new tabSaleQuickviewSave+8 SizesAvailable in 8 SizesKatalina Ivory Area Rugby Winston Porter$37.99 - $199.99$39.10242Rated 4.5 out of 5 stars.242 total votes.","https://www.wayfair.com/rugs/pdp/winston-porter-katalina-ivory-area-rug-w000647696.html","Katalina Ivory Area Rug","Winston Porter","$48.99","null","null","Ultimate Ivory Area Rug offers easy to design styling, simple but sophisticated trendy look to harmoniously blend with any home decor. Strong power-loomed construction offers longevity while its plush and soft pile indulge your feet and provides comfort to you, your kids, pets and guests. Serviceable and functional with a large scope of application in your living spaces including heavy-traffic areas.","Area Rugs","SKU: W000647696","Showing 1-10 of 242 reviews.","4.6","4.0","4.8","4.4","null"
"1571757652-1055","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=2","Opens in a new tabSaleQuickviewSave+5 SizesAvailable in 5 SizesMarci Beige/Brown Indoor Area Rugby Winston Porter$39.99 - $175.99$44.9987Rated 4.5 out of 5 stars.87 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/winston-porter-marci-beigebrown-indoor-area-rug-wnpr5779.html","Marci Beige/Brown Indoor Area Rug","Winston Porter","$39.99","$44.99","11% Off","This Marci Beige/Brown Indoor Area Rug combines a soft plush pile with durability and reasonable prices.It is stain resistant and doesn’t shed or fade over time. Pay less and keep your rug longer and a variety of patterned and plain shag styles makes this collection perfect for any modern space.","Area Rugs","SKU: WNPR5779","Showing 1-10 of 89 reviews.","4.5","null","null","null","null"
"1571756812-986","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=4","Opens in a new tabSaleQuickviewSave+6 SizesAvailable in 6 SizesWyatt White/Black Area Rugby Rosdorf Park$39.99 - $195.99$69.0020Rated 4.5 out of 5 stars.20 total votes.","https://www.wayfair.com/rugs/pdp/rosdorf-park-wyatt-whiteblack-area-rug-rosp1464.html","Wyatt White/Black Area Rug","Rosdorf Park","$99.99","$329.00","70% Off","Soft and plush, the pile on this contemporary area rug is made from polypropylene to prevent shedding and makes a fun addition to any fashionable space. Add a sense of texture to a modern living room with this attractive shag rug or create a focal point in a busy room, the possibilities are endless with a cozy shag rug.","Area Rugs","SKU: ROSP1464","Showing 1-10 of 20 reviews.","4.6","null","null","null","null"
"1571758723-1128","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=0","Opens in a new tabQuickviewSave+5 SizesAvailable in 5 SizesVoorhies Gray Area Rugby Bungalow Rose$83.99 - $539.99$194.005Rated 4.5 out of 5 stars.5 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/bungalow-rose-voorhies-gray-area-rug-w001377997.html?category=474120&placement=301&slot=2&sponsoredid=20a4b4edcfc2f1b3ed624625e25b6615e1a101f0463bb05e37ced58522088856&_txid=otAgY12vII2xgisIqJk6Ag%3D%3D&isB2b=0","Voorhies Gray Area Rug","Bungalow Rose","$176.99","$284.00","38% Off","null","Area Rugs","SKU: W001377997","Showing 1-5 of 5 reviews.","4.4","null","null","null","Sponsored"
"1571758386-1108","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=0","Opens in a new tabSaleQuickviewSave+19 SizesAvailable in 19 SizesAngeline Dark Yellow Area Rugby Hashtag Home$36.99 - $362.46$58.0033249Rated 4.5 out of 5 stars.33249 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/hashtag-home-angeline-dark-yellow-area-rug-w000936544.html","Angeline Dark Yellow Area Rug","Hashtag Home","$36.99","$58.00","36% Off","Bring a bold burst of color to your space with this mustard yellow area rug! Made in Turkey, this area rug is power loomed from stain- and fade-resistant polypropylene in a shaggy 1"" pile – perfect for rolling out in fashionable living rooms or digging your toes in right out of bed in the morning. Easily vacuumed or spot cleaned for effortless upkeep, this rug performs best when paired with a rug pad to prevent shifting and sliding underfoot.","Area Rugs","SKU: W000936544","Showing 1-10 of 33147 reviews.","4.6","1.8","4.0","4.6","null"
"1571757308-1029","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=3","Opens in a new tabSaleQuickviewSave+6 SizesAvailable in 6 SizesDondre Green Area Rugby Ebern Designs$26.99 - $145.99$39.9969Rated 4.5 out of 5 stars.69 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/ebern-designs-dondre-green-area-rug-ebnd5944.html","Dondre Green Area Rug","Ebern Designs","$33.99","$44.99","24% Off","This Dondre Green Indoor Area Rug combines a soft plush pile with durability and reasonable prices. It is stain-resistant and doesn’t shed or fade over time. Payless and keep your rug longer and a variety of patterned and plain shag styles makes this collection perfect for any modern space.","Area Rugs","SKU: EBND5944","Showing 1-10 of 69 reviews.","4.4","null","null","null","null"
"1571755760-912","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=5","Opens in a new tabSaleQuickviewSave+13 SizesAvailable in 13 SizesEunice Hand-Tufted Silver Area Rugby Willa Arlo Interiors$51.99 - $1,049.99$207.00478Rated 4.5 out of 5 stars.478 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/willa-arlo-interiors-eunice-hand-tufted-silver-area-rug-wrlo5935.html","Eunice Hand-Tufted Silver Area Rug","Willa Arlo Interiors","$51.99","$207.00","75% Off","Cultivate a laid-back atmosphere with this shag area rug, ideal for casual rooms and bedsides alike. Hand-woven in India from synthetic cotton, this glam piece acts as an anchor when paired with other flirty furnishings, from tufted pillows to stylish armchairs. To eliminate any pesky curled corners, simply flip this rug over and allow the fibers to relax. Be sure to vacuum this shaggy rug regularly to keep it pristine.","Area Rugs","SKU: WRLO5935","Showing 1-10 of 483 reviews.","4.7","5.0","5.0","4.2","null"
"1571757858-1073","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=2","Opens in a new tabSaleQuickviewSave+4 SizesAvailable in 4 SizesTheresa Shag Navy Area Rug by Bloomsbury Market$76.99 - $459.99$129.0024Rated 4.5 out of 5 stars.24 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/bloomsbury-market-theresa-shag-navy-area-rug-blmk4616.html","Theresa Shag Navy Area Rug","Bloomsbury Market","$76.99","$129.00","40% Off","Soft, indulgent, plush pile gives life to this Theresa Shag Navy Area Rug. It will undoubtedly bring a sense of comfort and ease to your living space.","Area Rugs","SKU: BLMK4616","Showing 1-10 of 24 reviews.","4.7","null","null","null","null"
